	data_id	Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
24		fDVrn9oC3XU	DIY Modern Table, but with Moss Living Inside	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Adding another furniture build to the lineup! I have so much fun making these builds because of how many disciplines they combine. I was trying to find an end table for weeks until I decided to finally make this one and I think it was worth the effort. This one-of-a-kind moss table is truly unique and it looks incredible in my office. What do you think? Let me know in the comments and enjoy the video.

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#moss #ecosystem #serpadesign"	9m 35s	575	2024-02-17T13:00:36Z		en	188,378	11,906			406	Playlist: Uploads from SerpaDesign (added 2024-02-17)		true	true	2d	hd	true	rectangular	youtube	public								11	moss, mossy, terrarium, ecosystem, furniture, DIY, do it yourself, table, mossarium, nature art, nature design	0	
25		PQ0tOLG5WLA	My Shrimp Reproduced for 4 Years, This Happened	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I made the new nano fish aquarium a few months ago (https://youtu.be/4y9vcjJmCi4), but I didn't stock it with anything. I wanted to wait and allow it to season/establish first. I knew that I'd have the best chances of success that way, especially with all of the shrimp. However, the wait is over. 

Let's take an updated look at it all and get the animals into their new home. The shrimp and fish will love it!

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#shrimp #aquarium #serpadesign"	9m 54s	594	2024-02-10T13:00:02Z		en	1,202,056	34,803			735	Playlist: Uploads from SerpaDesign (added 2024-02-10)		true	true	2d	hd	false	rectangular	youtube	public								8	shrimp, red shrimp, cherry shrimp, aquarium, fish tank, aquascape, nature design, neocaridina	0	
26		S4dFawS68BQ	Definitive Guide to Growing Houseplants in an Aquarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"For many years, I've been utilizing tropical houseplants as an essential element within my aquariums, paludariums, and ripariums. Doing so has allowed me to streamline my process and maintain these setups more easily. That’s because of the many benefits that plants provide. They make it possible to spread out maintenance sessions significantly. 

Believe it or not, it’s straightforward to do with the correct information! I’ve experimented with various techniques and plants over the years, many of which I share in this video. I can confidently say that it’s easier to care for setups that have riparian houseplants. Riparian houseplants are also more manageable than their regular potted counterparts.

This guide thoroughly explains why these plants are beneficial, how the work in nature, and how you can incorporate them into your nature designs. 

Riparian Plants List Guide
https://www.serpadesign.com/riparian-plants

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

00:00 Intro
00:22 Aquariums and Terrariums
00:53 What are Vivariums, Paludariums, and Riparium?
03:08 Why Houseplants are Helpful
05:20 Selecting Plants
07:05 Growing Plants with a Sloped Substrate
08:59 Using Hardscape to Elevate Plants
10:34 Utilizing Wicking Materials
11:35 Using Hang On Tank Planters
12:38 Alternative Solutions
13:39 Cleaning Plants for Use
14:32 Additional Information on Plant Selection
15:22 Implement Natural Processes

#houseplants #aquarium #serpadesign"	16m 22s	982	2024-02-03T13:00:25Z		en	273,603	14,564			464	Playlist: Uploads from SerpaDesign (added 2024-02-03)		true	true	2d	hd	false	rectangular	youtube	public								10	aquarium, paludarium, riparium, planted tank, houseplants, riparian, master class, how to, guide, fish tank	0	
27		H_9lMeh3LsU	I Made an Upcycled Paludarium. Here’s How.	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I knew I wanted to replace the aquarium in the wall with a paludarium, but I wasn't sure where that journey would take me. That was until I was inspired by some junk / scrap materials I had in my storage area. Many of those are covered in glue, plaint, and foam). Others aren't viable for anything on their own. I figured, why not see what I can do by combing pieces together?

I ended up with something incredible! I also think this is a great example of how you could work on a budget by combining small pieces to create large ones. I've done it in the past, but after this, I'll definitely do it more. What do you think of this paludarium? Let me know in the comments!

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#paludarium #aquascape #serpadesign"	12m 49s	769	2024-01-27T13:00:05Z		en	249,592	13,178			265	Playlist: Uploads from SerpaDesign (added 2024-01-27)		true	true	2d	hd	false	rectangular	youtube	public								8	paludarium, aquaterrarium, aqua terrarium, ecosystem, aquarium, aquascape, hardscape, fish tank	0	
28		xMv-rwEp9Q8	Realistic Indoor Meandering Creek Forest Biome Vivarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"A few months ago I got my Fishing Spider, Toby. Originally, I thought it was a wolf spider and made its vivarium accordingly. It looked great and would actually work long-term, but I knew I could do better after I discovered it was actually a fishing spider.

The woods around my house are part of the temperate forest biome complete with creeks, moss, ferns, trees, etc. Other than taking liberties with materials, this vivarium is a nearly perfect representation of where this spider would live in nature.

I'm ecstatic with how this turned out and I think it's the perfect way to showcase such an incredible animal. What do you think? Let me know in the comments. 

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#biome #ecosystem #serpadesign"	12m 33s	753	2024-01-14T13:00:06Z		en	539,700	22,503			827	Playlist: Uploads from SerpaDesign (added 2024-01-14)		true	true	2d	hd	false	rectangular	youtube	public								11	vivarium, biome, ecosystem, naturescape, terrarium, creek, waterfalls, naturalistic, realistic, spider, fishing spider	0	
29		z5Ie3C12Y64	Easy DIY Flowing Waterfalls Table Top Moss Grotto	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"As you know, I thoroughly enjoy working with moss and making small, detailed projects. I figured starting off 2024 with a fun project like this was the way to go. It combines common elements like Dragon Stone and Moss to create something unique and special. In fact, it’s probably one of my favorite small moss projects that I’ve done in a long time. I also think it will be a great piece to have in the background of build videos on the studio's counter. What do you think? Let me know in the comments and enjoy the video!

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#moss #waterfalls #serpadesign"	9m 4s	544	2024-01-06T13:00:51Z		en	219,682	14,968			391	Playlist: Uploads from SerpaDesign (added 2024-01-06)		true	true	2d	hd	false	rectangular	youtube	public								11	moss, mossy, waterfall, waterfalls, moss garden, grotto, fountain, real, flowing, nature art, plant art	0	
30		uIcwjd7L9p8	This Decision Has Haunted Me All Year	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"2023 was a year marked with a few significant changes: a lot of experimentation and inconsistency. If I'll be honest, one of those decisions has troubled me throughout the entire year. I’ve been wondering for a while if I made the right call.

I've been actively producing content on SerpaDesign for seven years now, and for five of those, things have been extremely consistent. I've gradually changed things over time, but I worked to improve things significantly this year, which is causing projects and videos to take even longer. Because of that, I decided to upload less frequently. This might not sound like a big deal, but from a content creation cycle, a lack of consistency is not ideal.

This has caused me to reconsider a lot and, ultimately was good for the channel. As stated, I’ve made improvements in the content itself, but in many other ways as well. I’ve addressed organization/workflow issues, set in motion incredible projects that you haven’t seen yet, and much more. I could go on, but I think you get the point. 

All things considered, 2023 was a good year for the channel, but I think 2024 will be the best. Thank you so much for your support and viewership this year. It means more than you could ever know.

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#animalroom #newyear #serpadesign"	22m 17s	1337	2023-12-30T13:00:48Z		en	185,079	12,854			862	Playlist: Uploads from SerpaDesign (added 2023-12-30)		true	true	2d	hd	false	rectangular	youtube	public								16	animal room, reptile room, fish room, aquarium, paludarium, fish tank, terrarium, vivarium, bioactive, ecosystem, diy, nature art, nature design, recap, review, new year	0	
31		TJ25afSzcnA	This Is My Basement: The Ultimate Animal Room (Tour)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Last year I designed and built the new animal room. Since then, I've been slowly adding things to it to fulfill my vision of a unique space dedicated to showcasing what’s possible within nature design. It’s still a work in progress, and things will change significantly in the following year, but I’m extremely excited to share it with you all today. This is the updated look at the room and all my animals as of December 2023.

Video Chapters
00:00 Intro (The Room Today)
01:15 No Filter Guppy Ecosystem Fish Tank
03:02 Hideaway Caves Mountainscape Aquarium
04:16 African Dwarf Frog Paludarium
06:09 The Low Tech Nano Fish Aquascape
06:54 The Perfect Low Tech Aquascape
07:37 Blackwater Tetra Community Riparium
09:09 Luminous Quartz Crystal Mine Fish Tank
10:35 Vintage Refurbished Meta Frame Aquarium
11:17 Rubber Ducky Isopod Dripping Cave Vivarium
12:13 Blue Death Feigning Beetle Vivarium
13:28 Samurai Betta Botanical Aquarium
14:34 Ancient Ruins Jungle Paludarium
16:04 The Play Button Paludarium
17:21 Rainbow Shiner River Aquarium
18:03 Fishing Spider Vivarium
18:55 Behind the Scenes Quarantine Room
20:35 African Bullfrog Paludarium
22:07 Hybrid Snapping Turtle Grow-Out Paludarium
23:21 Butterfly Splitfin Biotope Aquarium
24:28 Fire-Bellied Toad Paludarium
25:38 Loggerhead Musk Botanical Paludarium
26:44 Suriname Toad Aquarium
28:35 New Caledonia Gecko Bioactive Vivarium
30:20 Blotched Kingsnake Bioactive Vivarium
31:30 The Nature Design Studio
32:18 In-Wall Bathroom Aquarium
33:06 Saltwater Coral Reef Marine Aquarium
33:57 IKEA Display Case Paludarium
34:44 Bearded Dragon Bioactive Vivarium
36:23 How I Maintain All of This
37:25 Closing Thoughts (Why I Do This)

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#animalroom #vivarium #serpadesign"	40m 56s	2456	2023-12-23T13:03:35Z		en	1,133,522	31,381			1,142	Playlist: Uploads from SerpaDesign (added 2023-12-23)		true	true	2d	hd	false	rectangular	youtube	public								13	animal room, reptile room, fish room, aquarium, paludarium, fish tank, terrarium, vivarium, bioactive, ecosystem, diy, nature art, nature design	0	
32		lgeJunljGww	I Created a Vivid Indoor Ocean in 365 Days	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I’ve been keeping and designing aquariums for over 17 years, but it was always within the freshwater framework. That was until last year. One year ago, I set up my first-ever saltwater coral reef aquarium. It was many years in the making, but I didn’t know what to expect until I finally tried it for myself. This is my year-long journey into the world of saltwater aquaria. 

Bug Out Pro, RPM Elements, RPM Salt, TurboStart 900 provided with a paid promotion by Fritz Aquatics
https://fritzaquatics.com/

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#aquarium #saltwater #serpadesign"	15m 30s	930	2023-12-09T13:00:38Z		en	1,327,106	35,485			809	Playlist: Uploads from SerpaDesign (added 2023-12-09)		true	true	2d	hd	true	rectangular	youtube	public								9	saltwater, aquarium, fish tank, marine, coral, coral reef, 1 year, update, 365 days	0	
33		MF7dYT-c9a4	Creating the DIY Nature Design Studio	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"For many years now, I've imagined having a proper Nature Design Studio to work from and create projects. It never made sense to create something like this until I began building out the current Animal Room. However, I wasn't able to really get the ball rolling until a few months ago. I was tired of dealing with mess and lack of organization issue. I knew that creating a space like this would help significantly. There's more that I need to do with it, but I'm so excited to finally share this with you. Enjoy!

Learn More in my Blog
https://www.serpadesign.com/blog

Follow SerpaDesign
Instagram - https://www.instagram.com/serpadesign/
TikTok - https://www.tiktok.com/@serpadesign
Second Channel - https://www.youtube.com/tannerserpa

#art #naturedesign #serpadesign"	12m 11s	731	2023-12-02T13:00:31Z		en	118,167	11,360			516	Playlist: Uploads from SerpaDesign (added 2023-12-02)		true	true	2d	hd	false	rectangular	youtube	public								11	animal room, fish room, reptile room, nature art, nature design, aquascape, terrarium, vivarium, art, diy, do it yourself	0	
